"custom_id","twitter_handle","bigram","custom_id-2","twitter_handle-2","fullname","newssource","newssource_party","newsspource_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(watch,live)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(president,trump)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(attorney,barr)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(watch,live)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(white,house)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(looking,forward)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(looking,forward)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(civil,rights)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(mueller,report)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(supreme,court)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2033,"_TaylorNTurner","(happy,birthday)",2033,"_TaylorNTurner","Taylor Turner","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(issues,facing)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(white,house)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(african,american)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(african,american)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(mueller,report)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(signed,law)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(house,passed)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(move,forward)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(law,enforcement)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(school,students)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(press,conference)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(sexual,assault)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(sexual,assault)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2034,"Rachel_Chason","(congressional,delegation)",2034,"Rachel_Chason","Rachel Chason","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(tax,returns)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(trump,campaign)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(special,counsel)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(white,house)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(white,house)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(mueller,report)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(mueller,report)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(mueller,report)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(mueller,report)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(mueller,report)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(climate,change)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(white,house)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(special,counsel)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(health,insurance)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(special,counsel)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(attorney,barr)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(mueller,report)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(mueller,investigation)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(special,counsel)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(special,counsel)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(supreme,court)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(supreme,court)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(house,floor)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(donald,trump)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(president,trump)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(border,patrol)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(president,george)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(george,bush)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(president,trump)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(george,bush)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(white,house)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(trump,admin)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(law,enforcement)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(gun,violence)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2035,"mccrummenWaPo","(president,trump)",2035,"mccrummenWaPo","Stephanie McCrummen","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(mueller,report)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(mueller,report)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(special,counsel)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(national,security)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(mueller,report)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(9,11)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(special,counsel)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(trump,administration)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(election,day)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(national,security)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(special,counsel)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(special,counsel)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(white,house)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(21st,century)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(white,house)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(looking,forward)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(white,house)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(white,house)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(opioid,crisis)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(puerto,rico)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2036,"PeterFinnWP","(white,house)",2036,"PeterFinnWP","Peter Finn","washingtonpost","D","d_lean"
2037,"_allysonchiu","(anti,semitism)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(anti,semitism)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(president,trump)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(sri,lanka)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(mueller,report)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(9,11)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(green,deal)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(white,house)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(anti,semitic)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(happy,birthday)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2037,"_allysonchiu","(national,emergency)",2037,"_allysonchiu","Allyson Chiu","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(trump,administration)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(border,wall)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(african,american)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(president,trump)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(president,trump)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(mueller,report)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(climate,change)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(capitol,hill)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(national,park)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(national,park)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2038,"andsachs_sachs","(climate,change)",2038,"andsachs_sachs","Andrea sachs","washingtonpost","D","d_lean"
2039,"raz_nak","(white,house)",2039,"raz_nak","razzan nakhlawi","washingtonpost","D","d_lean"
2039,"raz_nak","(common,sense)",2039,"raz_nak","razzan nakhlawi","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(background,checks)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(opioid,crisis)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(trump,administration)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(tax,returns)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(capitol,hill)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(white,house)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(town,hall)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(white,house)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(mental,health)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(health,care)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(house,democrats)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(white,house)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(house,democrats)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(supreme,court)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(white,house)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(disaster,relief)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(puerto,rico)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(white,house)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(north,carolina)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(trump,administration)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(civil,rights)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(trump,administration)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(climate,change)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(mueller,report)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(president,trump)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(african,american)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(house,democrats)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(trump,administration)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(health,care)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(care,system)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(president,trump)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(capitol,hill)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(house,democrats)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(climate,change)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(mueller,report)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2040,"LennyMBernstein","(homeland,security)",2040,"LennyMBernstein","Lenny Bernstein","washingtonpost","D","d_lean"
2041,"LikelyMara","(law,enforcement)",2041,"LikelyMara","Mara Lemos Stein","WSJ","N","N"
2041,"LikelyMara","(human,rights)",2041,"LikelyMara","Mara Lemos Stein","WSJ","N","N"
2041,"LikelyMara","(law,enforcement)",2041,"LikelyMara","Mara Lemos Stein","WSJ","N","N"
2041,"LikelyMara","(law,enforcement)",2041,"LikelyMara","Mara Lemos Stein","WSJ","N","N"
2041,"LikelyMara","(white,house)",2041,"LikelyMara","Mara Lemos Stein","WSJ","N","N"
2041,"LikelyMara","(trump,administration)",2041,"LikelyMara","Mara Lemos Stein","WSJ","N","N"
2041,"LikelyMara","(supreme,court)",2041,"LikelyMara","Mara Lemos Stein","WSJ","N","N"
2041,"LikelyMara","(law,enforcement)",2041,"LikelyMara","Mara Lemos Stein","WSJ","N","N"
2042,"william_louch","(health,care)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(health,care)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(national,security)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(national,security)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(clean,energy)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(looking,forward)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(forward,continuing)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(health,care)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(health,care)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(health,care)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(health,care)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(health,care)",2042,"william_louch","William Louch","WSJ","N","N"
2042,"william_louch","(health,care)",2042,"william_louch","William Louch","WSJ","N","N"
2043,"KMPensiero","(white,house)",2043,"KMPensiero","Karen M. Pensiero","WSJ","N","N"
2043,"KMPensiero","(low,income)",2043,"KMPensiero","Karen M. Pensiero","WSJ","N","N"
2043,"KMPensiero","(anti,semitic)",2043,"KMPensiero","Karen M. Pensiero","WSJ","N","N"
2043,"KMPensiero","(election,day)",2043,"KMPensiero","Karen M. Pensiero","WSJ","N","N"
2043,"KMPensiero","(looking,forward)",2043,"KMPensiero","Karen M. Pensiero","WSJ","N","N"
2044,"CaraRLombardo","(happy,birthday)",2044,"CaraRLombardo","Cara Lombardo","WSJ","N","N"
2044,"CaraRLombardo","(21st,century)",2044,"CaraRLombardo","Cara Lombardo","WSJ","N","N"
2045,"farnazfassihi","(human,rights)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(trump,admin)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(president,trump)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(white,house)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(special,counsel)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(american,people)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(white,house)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(robert,mueller)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(trump,administration)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(american,people)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(trump,administration)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(president,trump)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2045,"farnazfassihi","(trump,admin)",2045,"farnazfassihi","Farnaz Fassihi","WSJ","N","N"
2046,"LCooperReports","(president,trump)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(national,security)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(health,care)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(tax,cuts)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(health,insurance)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(health,care)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(health,care)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(health,care)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(health,care)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(health,care)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(health,care)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2046,"LCooperReports","(president,trump)",2046,"LCooperReports","Laura Cooper","WSJ","N","N"
2047,"ElizWinkler","(supreme,court)",2047,"ElizWinkler","Elizabeth Winkler","WSJ","N","N"
2047,"ElizWinkler","(supreme,court)",2047,"ElizWinkler","Elizabeth Winkler","WSJ","N","N"
2047,"ElizWinkler","(donald,trump)",2047,"ElizWinkler","Elizabeth Winkler","WSJ","N","N"
2048,"Yantoultra","(supreme,court)",2048,"Yantoultra","Yantoultra Ngui","WSJ","N","N"
2048,"Yantoultra","(president,trump)",2048,"Yantoultra","Yantoultra Ngui","WSJ","N","N"
2049,"megumifujikawa","(president,trump)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(press,conference)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(mueller,report)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(president,trump)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(press,conference)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(watch,live)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(special,counsel)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(robert,mueller)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(trump,campaign)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(president,trump)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(president,trump)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(economic,growth)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(president,trump)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(humanitarian,crisis)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(president,trump)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(trump,administration)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(president,trump)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(law,enforcement)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(press,conference)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2049,"megumifujikawa","(trump,administration)",2049,"megumifujikawa","Megumi Fujikawa","WSJ","N","N"
2050,"junhongoWSJ","(looking,forward)",2050,"junhongoWSJ","Jun Hongo","WSJ","N","N"
2051,"AmrithRamkumar","(white,house)",2051,"AmrithRamkumar","Amrith Ramkumar","WSJ","N","N"
2051,"AmrithRamkumar","(supreme,court)",2051,"AmrithRamkumar","Amrith Ramkumar","WSJ","N","N"
2051,"AmrithRamkumar","(trump,administration)",2051,"AmrithRamkumar","Amrith Ramkumar","WSJ","N","N"
2051,"AmrithRamkumar","(health,care)",2051,"AmrithRamkumar","Amrith Ramkumar","WSJ","N","N"
2051,"AmrithRamkumar","(president,trump)",2051,"AmrithRamkumar","Amrith Ramkumar","WSJ","N","N"
2051,"AmrithRamkumar","(white,house)",2051,"AmrithRamkumar","Amrith Ramkumar","WSJ","N","N"
2052,"WSJForero","(millions,americans)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(supreme,court)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(white,house)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(national,guard)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(white,house)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(donald,trump)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(human,rights)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(president,trump)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(trump,administration)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2052,"WSJForero","(supreme,court)",2052,"WSJForero","Juan Forero","WSJ","N","N"
2053,"MPhillipsWSJ","(white,house)",2053,"MPhillipsWSJ","Michael Phillips","WSJ","N","N"
2053,"MPhillipsWSJ","(white,house)",2053,"MPhillipsWSJ","Michael Phillips","WSJ","N","N"
2053,"MPhillipsWSJ","(anti,semitic)",2053,"MPhillipsWSJ","Michael Phillips","WSJ","N","N"
2053,"MPhillipsWSJ","(gt,gt)",2053,"MPhillipsWSJ","Michael Phillips","WSJ","N","N"
2053,"MPhillipsWSJ","(gt,gt)",2053,"MPhillipsWSJ","Michael Phillips","WSJ","N","N"
2053,"MPhillipsWSJ","(gt,gt)",2053,"MPhillipsWSJ","Michael Phillips","WSJ","N","N"
